year,doy,hour,mean,std
2014,365,24,65.5233803053129,16.380845076328225
2015,365,24,98.7909855924665,24.697746398116625
2016,365,24,93.7154453388914,23.42886133472285
2017,365,24,72.4371276574077,18.109281914351925
2018,365,24,51.2505200904254,12.81263002260635
2019,365,24,74.3890097047049,18.597252426176226
2020,365,24,59.1362960763333,14.784074019083326
2021,365,24,83.9084407260202,20.97711018150505
2022,365,24,38.3349547831726,9.58373869579315
