year,doy,hour,mean,std
2014,167,10,0.0017280000000000002,0.0006109402589451773
2014,190,14,0.009612,0.00431099060541774
2014,337,9,0.00021600000000000002,0.00030547012947258854
2015,98,13,0.00043200000000000004,0.0
2015,169,10,0.0011232000000000002,0.0006551604383660541
2015,202,14,0.02808,0.024546826434388627
2015,283,14,0.037152000000000004,0.011666666361904752
2015,324,13,0.00216,0.0012218805178903546
2016,82,14,0.0008964000000000001,0.00026821006692516236
2016,134,8,0.009372,0.005617256269745934
2016,134,9,0.013932000000000002,0.004123846747879946
2016,168,13,0.012852,0.004193961373212681
2016,201,12,0.019764,0.003201369706859863
2016,252,8,0.010179000000000002,0.003795269160415373
2016,292,12,0.013896,0.0013237038943812172
2016,292,13,0.006408000000000002,0.0013237038943812159
2016,341,10,0.00043200000000000004,0.0
2017,109,11,0.0006300000000000001,0.00013629380029920663
2017,144,11,0.019206,0.010804379112193355
2017,171,14,0.031734,0.028791921366939022
2017,200,7,0.02079,0.005422094798138445
2017,200,8,0.018144000000000004,0.0018328207768355306
2017,262,12,0.0004500000000000001,0.00032400000000000007
2017,311,13,0.0015119999999999999,0.0009731104767702381
2018,108,12,0.000144,0.00012470765814495918
2018,131,10,0.00010800000000000001,0.00015273506473629427
2018,160,8,0.0012000000000000001,0.0006805174501803756
2018,214,9,0.016776,0.006181945324895718
2018,262,8,0.00432,0.0013774411058190474
2019,113,13,3.6e-05,6.235382907247959e-05
2019,155,12,0.017208,0.013949802579248211
2019,155,13,0.006264,0.0021382909063081194
2019,197,12,0.073494,0.026479388814698877
2019,231,14,0.003078,0.0005680704181701419
2021,112,11,0.00030240000000000003,0.000427658181261624
2021,138,12,0.014544000000000001,0.008756810378214202
2021,173,12,0.021096,0.006618519471906082
2021,201,8,0.0001872,0.00014255272708720801
