year,doy,hour,mean,std
2014,167,10,0.00043200000000000004,0.00043200000000000004
2014,191,12,0.012204,0.004058271553260082
2014,337,10,0.0008640000000000001,0.0008640000000000001
2015,169,12,0.001944,0.0016355256035904791
2015,202,12,0.015552,0.0054984623305065925
2015,202,13,0.00756,0.000916410388417766
2015,252,12,0.019116,0.002323046275905842
2015,283,12,0.03456,0.007942223366287303
2015,283,13,0.017928000000000003,0.007636753236814717
2015,324,11,0.004104,0.0009164103884177657
2016,82,11,0.00054,0.0001527350647362942
2016,82,12,0.00043200000000000004,0.0
2016,134,14,0.008806628571428572,0.0026235177655435176
2016,168,11,0.047034000000000006,0.026001696252360155
2016,201,14,0.020790000000000003,0.01492785048156633
2016,252,9,0.001494,0.0005303131150556247
2016,292,13,0.022751999999999998,0.0032583480477076116
2016,292,14,0.016272000000000002,0.00020364675298172364
2016,341,11,0.0008280000000000002,0.00036
2017,144,12,0.024744,0.012401220585087585
2017,144,13,0.024912,0.00896045713119593
2017,172,9,0.0369,0.0024277990032125782
2017,199,8,0.14139000000000002,0.06037208586755969
2017,262,10,0.005580000000000001,0.0025688970395872242
2017,298,11,0.004968,0.0021382909063081194
2017,298,12,0.0033480000000000003,0.0007636753236814712
2017,312,10,0.001008,0.00020364675298172564
2018,160,9,0.000306,0.00014843180252223576
2018,214,10,0.03180600000000001,0.017309112975539793
2018,262,9,0.027297,0.004272374983542526
2019,113,11,0.00043200000000000004,0.0
2019,155,13,0.030024,0.01680085712099237
2019,155,14,0.027864000000000003,0.005192992201034003
2019,197,11,0.02808,0.006551604383660541
2019,231,15,0.027756000000000003,0.010352238018902001
2021,112,14,0.00030240000000000003,0.0001832820776835531
2021,138,13,0.023868000000000007,0.021535644127817496
2021,173,13,0.049356,0.0322270986593581
2021,201,10,5.4000000000000005e-05,7.636753236814713e-05
