year,doy,hour,mean,std
2014,167,10,0.203904,0.050976
2015,98,12,0.024624,0.006156
2015,169,10,0.11232,0.017717267509410137
2015,203,8,0.222912,0.055728
2015,203,9,0.208656,0.052164
2015,283,15,0.120528,0.006109402589451776
2015,324,13,0.034992,0.008748
2016,82,13,0.055836,0.030394277882522556
2016,134,9,0.050364000000000006,0.0116587766082038
2016,168,13,0.428868,0.1373088231979286
2016,201,12,0.359532,0.12295172711271693
2016,252,7,0.13575600000000002,0.052388127204548926
2016,292,12,0.07344,0.0855316362523248
2017,109,10,0.049572,0.0004582051942088866
2017,144,10,0.243648,0.060912
2017,144,11,0.33264000000000005,0.08316000000000001
2017,172,7,0.19872,0.014051625955739059
2017,200,8,0.299376,0.0989723219491187
2017,262,12,0.19008,0.07514565185025679
2017,311,13,0.081,0.00824769349575988
2018,108,12,0.062208,0.015552
2018,131,10,0.009935999999999999,0.011607864919958364
2018,159,14,0.125604,0.04047479215511796
2018,262,8,0.20973600000000003,0.07178548042605831
2019,155,12,0.160056,0.14082172968686332
2019,197,13,0.19051200000000001,0.02077196880413601
2019,231,13,0.327888,0.007025812977869549
2021,112,11,0.07236000000000001,0.018090000000000002
2021,138,11,0.23911200000000002,0.059778000000000005
2021,173,12,0.22744800000000007,0.05686200000000002
2021,201,8,0.38462399999999997,0.09615599999999999
2021,266,8,0.15336,0.03834
