year,doy,hour,mean,std
2014,365,24,499.479129992056,124.869782498014
2015,365,24,589.366656147977,147.34166403699425
2016,365,24,644.555474104698,161.1388685261745
2017,365,24,712.579764895549,178.14494122388726
2018,365,24,747.462478641915,186.86561966047876
2019,365,24,809.653026512711,202.41325662817775
2020,365,24,876.408409135504,219.102102283876
2021,365,24,938.998821731268,234.749705432817
2022,365,24,993.248088818811,248.31202220470274
2023,365,24,1041.85554096885,260.4638852422125
